comment,aspect,polarity
http://example.org/tic-absa/comment/5750cdecec4a891a7500039f,interaccion,neutral
http://example.org/tic-absa/comment/5750d2f9ec4a899420000464,docente,neutral
http://example.org/tic-absa/comment/5750d2f9ec4a899420000464,interaccion,neutral
http://example.org/tic-absa/comment/5750e8ffec4a8916fc000327,contenido,neutral
http://example.org/tic-absa/comment/5750eb58ec4a891a750003a4,plataforma,neutral
http://example.org/tic-absa/comment/5750efddec4a891a750003a6,contenido,neutral
http://example.org/tic-absa/comment/5750efddec4a891a750003a6,docente,neutral
http://example.org/tic-absa/comment/5750f681ec4a8916fc000329,interaccion,neutral
http://example.org/tic-absa/comment/575184c7ec4a891a750003a7,contenido,mixed
http://example.org/tic-absa/comment/575184c7ec4a891a750003a7,interaccion,mixed
http://example.org/tic-absa/comment/57519bbcec4a891a750003a9,evaluacion,neutral
http://example.org/tic-absa/comment/57519bbcec4a891a750003a9,interaccion,neutral
http://example.org/tic-absa/comment/57519bbcec4a891a750003a9,plataforma,neutral
http://example.org/tic-absa/comment/5752129eec4a8916fc00032d,evaluacion,neutral
http://example.org/tic-absa/comment/5755a174ec4a891e170002f9,docente,negative
http://example.org/tic-absa/comment/5755a174ec4a891e170002f9,interaccion,negative
http://example.org/tic-absa/comment/5755f40eec4a891a750003b1,evaluacion,neutral
http://example.org/tic-absa/comment/57560120ec4a8916fc000337,docente,neutral
http://example.org/tic-absa/comment/57560120ec4a8916fc000337,evaluacion,neutral
http://example.org/tic-absa/comment/57563d05ec4a891a750003b4,docente,neutral
http://example.org/tic-absa/comment/57563d05ec4a891a750003b4,evaluacion,neutral
http://example.org/tic-absa/comment/57563d05ec4a891a750003b4,plataforma,neutral
http://example.org/tic-absa/comment/5756ba4bec4a891a750003b5,interaccion,neutral
http://example.org/tic-absa/comment/5756f42cec4a8916fc00033a,contenido,neutral
http://example.org/tic-absa/comment/575736d8ec4a891e170002fe,docente,neutral
http://example.org/tic-absa/comment/57583dd2ec4a891a750003bc,contenido,neutral
http://example.org/tic-absa/comment/57583dd2ec4a891a750003bc,docente,neutral
http://example.org/tic-absa/comment/57583dd2ec4a891a750003bc,evaluacion,neutral
http://example.org/tic-absa/comment/57583dd2ec4a891a750003bc,interaccion,neutral
http://example.org/tic-absa/comment/57584b56ec4a89942000047d,interaccion,negative
http://example.org/tic-absa/comment/57598231ec4a891e17000309,evaluacion,neutral
http://example.org/tic-absa/comment/5759d7d1ec4a8916fc000346,docente,neutral
http://example.org/tic-absa/comment/5759d7d1ec4a8916fc000346,evaluacion,neutral
http://example.org/tic-absa/comment/5759d7d1ec4a8916fc000346,plataforma,neutral
http://example.org/tic-absa/comment/5759daabec4a891a750003c2,interaccion,neutral
http://example.org/tic-absa/comment/5759dd03ec4a89942000048b,contenido,negative
http://example.org/tic-absa/comment/5759dfbcec4a891e1700030a,contenido,neutral
http://example.org/tic-absa/comment/5759dfbcec4a891e1700030a,interaccion,neutral
http://example.org/tic-absa/comment/575acf0eec4a891a750003c5,docente,negative
http://example.org/tic-absa/comment/575af5e5ec4a891e1700030e,plataforma,neutral
http://example.org/tic-absa/comment/575af637ec4a899420000492,plataforma,neutral
http://example.org/tic-absa/comment/575af664ec4a8916fc00034a,plataforma,neutral
http://example.org/tic-absa/comment/575af7b8ec4a891e1700030f,plataforma,mixed
http://example.org/tic-absa/comment/575c2dd1ec4a891a750003c9,interaccion,neutral
http://example.org/tic-absa/comment/575c49bfec4a891e17000314,contenido,neutral
http://example.org/tic-absa/comment/575c49bfec4a891e17000314,docente,neutral
http://example.org/tic-absa/comment/575c49bfec4a891e17000314,interaccion,neutral
http://example.org/tic-absa/comment/575d95feec4a891e17000319,contenido,neutral
http://example.org/tic-absa/comment/575d96a3ec4a8916fc000350,evaluacion,neutral
http://example.org/tic-absa/comment/575d97b4ec4a8916fc000351,evaluacion,neutral
http://example.org/tic-absa/comment/575d97b4ec4a8916fc000351,plataforma,neutral
http://example.org/tic-absa/comment/575ebb34ec4a8994200004b1,contenido,neutral
http://example.org/tic-absa/comment/5760d699ec4a8994200004c3,evaluacion,neutral
http://example.org/tic-absa/comment/5762e2beec4a8994200004cc,contenido,negative
http://example.org/tic-absa/comment/5762e40fec4a891a750003f0,interaccion,neutral
http://example.org/tic-absa/comment/57633976ec4a891e17000337,interaccion,neutral
http://example.org/tic-absa/comment/57633fc1ec4a891e17000338,interaccion,neutral
http://example.org/tic-absa/comment/57634391ec4a891a750003f3,interaccion,neutral
http://example.org/tic-absa/comment/5764a10cec4a8916fc000380,docente,neutral
http://example.org/tic-absa/comment/5764a10cec4a8916fc000380,interaccion,neutral
http://example.org/tic-absa/comment/57685829ec4a891e1700034f,evaluacion,neutral
http://example.org/tic-absa/comment/576859e0ec4a891a7500041d,interaccion,neutral
http://example.org/tic-absa/comment/576864eaec4a8916fc00039a,interaccion,neutral
http://example.org/tic-absa/comment/57686545ec4a8916fc00039b,interaccion,neutral
http://example.org/tic-absa/comment/576869f4ec4a8994200004ff,interaccion,neutral
http://example.org/tic-absa/comment/57686cb6ec4a8916fc00039f,interaccion,neutral
http://example.org/tic-absa/comment/57686ddaec4a891a75000423,interaccion,neutral
http://example.org/tic-absa/comment/576871cbec4a891e17000353,interaccion,neutral
http://example.org/tic-absa/comment/576876eaec4a891e17000354,interaccion,neutral
http://example.org/tic-absa/comment/576877b5ec4a899420000503,interaccion,neutral
http://example.org/tic-absa/comment/57687869ec4a891a75000426,interaccion,neutral
http://example.org/tic-absa/comment/576878c5ec4a891a75000427,interaccion,neutral
http://example.org/tic-absa/comment/57687a51ec4a899420000504,interaccion,neutral
http://example.org/tic-absa/comment/57687b2dec4a891e17000355,interaccion,neutral
http://example.org/tic-absa/comment/57687be1ec4a891e17000356,contenido,neutral
http://example.org/tic-absa/comment/57687c3aec4a891e17000357,interaccion,neutral
http://example.org/tic-absa/comment/57688074ec4a891e17000358,interaccion,neutral
http://example.org/tic-absa/comment/5768821cec4a899420000506,interaccion,neutral
http://example.org/tic-absa/comment/57688298ec4a8916fc0003a2,interaccion,neutral
http://example.org/tic-absa/comment/576883b7ec4a8916fc0003a3,interaccion,neutral
http://example.org/tic-absa/comment/57694076ec4a899420000514,interaccion,neutral
http://example.org/tic-absa/comment/57694237ec4a8916fc0003ae,evaluacion,neutral
http://example.org/tic-absa/comment/57694378ec4a8916fc0003af,interaccion,neutral
http://example.org/tic-absa/comment/5769c187ec4a891e17000369,contenido,neutral
http://example.org/tic-absa/comment/5769c721ec4a891e1700036b,interaccion,neutral
http://example.org/tic-absa/comment/5769c898ec4a89942000051b,contenido,neutral
http://example.org/tic-absa/comment/5769c9efec4a891a75000438,contenido,neutral
http://example.org/tic-absa/comment/5769e713ec4a891e1700036c,docente,neutral
http://example.org/tic-absa/comment/576ab0baec4a8916fc0003bb,plataforma,neutral
http://example.org/tic-absa/comment/576ab3b1ec4a891e17000374,plataforma,neutral
http://example.org/tic-absa/comment/576ab762ec4a891e17000375,contenido,neutral
http://example.org/tic-absa/comment/576aefd3ec4a891e17000376,interaccion,negative
http://example.org/tic-absa/comment/576af2afec4a899420000529,evaluacion,neutral
http://example.org/tic-absa/comment/576b299cec4a89942000052a,docente,neutral
http://example.org/tic-absa/comment/576b299cec4a89942000052a,interaccion,neutral
http://example.org/tic-absa/comment/576bf293ec4a8916fc0003c4,plataforma,neutral
http://example.org/tic-absa/comment/576bf508ec4a891e1700037e,contenido,neutral
http://example.org/tic-absa/comment/576bf7ecec4a8916fc0003c5,interaccion,neutral
http://example.org/tic-absa/comment/576c3c05ec4a891e17000381,contenido,neutral
http://example.org/tic-absa/comment/576c67ceec4a891a75000447,contenido,neutral
http://example.org/tic-absa/comment/576c90f8ec4a891e17000382,interaccion,neutral
http://example.org/tic-absa/comment/576d2d1aec4a899420000531,interaccion,neutral
http://example.org/tic-absa/comment/576d4cfcec4a891e17000385,docente,neutral
http://example.org/tic-absa/comment/576d5156ec4a891a7500044a,interaccion,neutral
http://example.org/tic-absa/comment/576d5156ec4a891a7500044a,plataforma,neutral
http://example.org/tic-absa/comment/576d5187ec4a891a7500044b,docente,neutral
http://example.org/tic-absa/comment/576da81bec4a891a7500044e,contenido,neutral
http://example.org/tic-absa/comment/576e991aec4a891a75000457,evaluacion,negative
http://example.org/tic-absa/comment/576e991aec4a891a75000457,plataforma,negative
http://example.org/tic-absa/comment/576ecee2ec4a89942000054a,evaluacion,neutral
http://example.org/tic-absa/comment/576f0f22ec4a891a75000464,docente,neutral
http://example.org/tic-absa/comment/576fe791ec4a891a7500046d,interaccion,neutral
http://example.org/tic-absa/comment/57705f4eec4a891a7500047a,interaccion,neutral
http://example.org/tic-absa/comment/5770723aec4a899420000570,docente,neutral
http://example.org/tic-absa/comment/5770984dec4a891a75000487,plataforma,neutral
http://example.org/tic-absa/comment/57709e9fec4a891a75000488,docente,neutral
http://example.org/tic-absa/comment/57712b4eec4a891a75000490,plataforma,neutral
http://example.org/tic-absa/comment/577131cdec4a8916fc0003f8,interaccion,neutral
http://example.org/tic-absa/comment/577131f9ec4a891e170003bd,interaccion,neutral
http://example.org/tic-absa/comment/577133aeec4a891e170003be,interaccion,neutral
http://example.org/tic-absa/comment/577133f3ec4a8916fc0003f9,interaccion,neutral
http://example.org/tic-absa/comment/577139e7ec4a899420000591,interaccion,neutral
http://example.org/tic-absa/comment/57713f45ec4a891a75000491,interaccion,neutral
http://example.org/tic-absa/comment/577147d1ec4a891e170003c0,interaccion,neutral
http://example.org/tic-absa/comment/57714844ec4a8916fc0003fe,interaccion,neutral
http://example.org/tic-absa/comment/57714883ec4a891a75000492,interaccion,neutral
http://example.org/tic-absa/comment/57714936ec4a891a75000493,interaccion,neutral
http://example.org/tic-absa/comment/577149b6ec4a899420000594,interaccion,neutral
http://example.org/tic-absa/comment/57714b25ec4a8916fc000400,interaccion,neutral
http://example.org/tic-absa/comment/57714b66ec4a891e170003c4,interaccion,neutral
http://example.org/tic-absa/comment/57714bd8ec4a891e170003c5,interaccion,neutral
http://example.org/tic-absa/comment/57714c4eec4a891a75000495,interaccion,neutral
http://example.org/tic-absa/comment/57715850ec4a899420000596,interaccion,neutral
http://example.org/tic-absa/comment/57715c5aec4a8916fc000409,plataforma,neutral
http://example.org/tic-absa/comment/57715d8cec4a891e170003cb,interaccion,neutral
http://example.org/tic-absa/comment/577162c1ec4a899420000598,interaccion,negative
http://example.org/tic-absa/comment/5771642dec4a891a7500049b,interaccion,neutral
http://example.org/tic-absa/comment/57716522ec4a891e170003cd,contenido,negative
http://example.org/tic-absa/comment/57716601ec4a899420000599,interaccion,neutral
http://example.org/tic-absa/comment/577334ecec4a8994200005b6,docente,neutral
http://example.org/tic-absa/comment/577334ecec4a8994200005b6,interaccion,neutral
http://example.org/tic-absa/comment/57733b84ec4a891e170003e6,evaluacion,neutral
http://example.org/tic-absa/comment/57733b84ec4a891e170003e6,plataforma,neutral
http://example.org/tic-absa/comment/5773423dec4a891a750004a9,docente,neutral
http://example.org/tic-absa/comment/5773c3cfec4a8916fc00041d,evaluacion,neutral
http://example.org/tic-absa/comment/5773c3cfec4a8916fc00041d,plataforma,neutral
http://example.org/tic-absa/comment/5773cfdcec4a891a750004aa,docente,positive
http://example.org/tic-absa/comment/5773d3b5ec4a891e170003e9,interaccion,neutral
http://example.org/tic-absa/comment/5773f3fdec4a891e170003ef,docente,neutral
http://example.org/tic-absa/comment/5773f3fdec4a891e170003ef,interaccion,neutral
http://example.org/tic-absa/comment/5773f51fec4a8994200005bb,docente,neutral
http://example.org/tic-absa/comment/5773f51fec4a8994200005bb,interaccion,neutral
http://example.org/tic-absa/comment/5773fe4eec4a8994200005bc,docente,neutral
http://example.org/tic-absa/comment/57740e2fec4a891e170003f4,docente,neutral
http://example.org/tic-absa/comment/57748999ec4a8916fc000424,plataforma,neutral
http://example.org/tic-absa/comment/5778502bec4a8916fc000429,docente,neutral
http://example.org/tic-absa/comment/5778a36aec4a8994200005d0,contenido,positive
http://example.org/tic-absa/comment/577a71f4ec4a8916fc00042f,evaluacion,neutral
http://example.org/tic-absa/comment/577b276dec4a891e1700040c,interaccion,neutral
http://example.org/tic-absa/comment/577bc274ec4a8994200005e2,evaluacion,positive
http://example.org/tic-absa/comment/577bd670ec4a891a750004be,contenido,neutral
http://example.org/tic-absa/comment/577c0000ec4a891e17000416,interaccion,neutral
http://example.org/tic-absa/comment/577d1706ec4a8994200005ec,docente,neutral
http://example.org/tic-absa/comment/577fa37fec4a891e17000425,docente,neutral
http://example.org/tic-absa/comment/57804c30ec4a891e17000431,docente,negative
http://example.org/tic-absa/comment/57804c30ec4a891e17000431,evaluacion,negative
http://example.org/tic-absa/comment/57804c30ec4a891e17000431,interaccion,negative
http://example.org/tic-absa/comment/57830f45ec4a8916fc000458,interaccion,neutral
http://example.org/tic-absa/comment/57859cc8ec4a891a750004f7,docente,neutral
http://example.org/tic-absa/comment/57865633ec4a891e17000460,contenido,neutral
http://example.org/tic-absa/comment/5786574dec4a899420000620,contenido,neutral
http://example.org/tic-absa/comment/5786574dec4a899420000620,interaccion,neutral
http://example.org/tic-absa/comment/57865958ec4a8916fc000474,contenido,neutral
http://example.org/tic-absa/comment/57865a5eec4a891e17000462,plataforma,neutral
http://example.org/tic-absa/comment/5786f01eec4a8916fc000478,docente,neutral
http://example.org/tic-absa/comment/5786f556ec4a891e17000466,contenido,neutral
http://example.org/tic-absa/comment/5786f752ec4a891e17000467,interaccion,neutral
http://example.org/tic-absa/comment/5787ac26ec4a899420000624,docente,neutral
http://example.org/tic-absa/comment/578ab615ec4a89942000062b,plataforma,neutral
http://example.org/tic-absa/comment/578ab74aec4a891a75000506,plataforma,neutral
http://example.org/tic-absa/comment/578bbbeaec4a891e1700046b,docente,neutral
http://example.org/tic-absa/comment/578e5074ec4a891a7500052d,contenido,neutral
http://example.org/tic-absa/comment/578e5228ec4a891e17000476,contenido,neutral
http://example.org/tic-absa/comment/578e57feec4a8916fc000482,interaccion,positive
http://example.org/tic-absa/comment/578e626fec4a891e1700047c,contenido,neutral
http://example.org/tic-absa/comment/578ed82eec4a891a75000534,plataforma,neutral
http://example.org/tic-absa/comment/57902d43ec4a894498000006,docente,neutral
http://example.org/tic-absa/comment/57904da8ec4a896c9b000003,docente,neutral
http://example.org/tic-absa/comment/57916e31ec4a89449800000c,contenido,neutral
http://example.org/tic-absa/comment/5792582aec4a89c76100000c,docente,neutral
http://example.org/tic-absa/comment/5792582aec4a89c76100000c,interaccion,neutral
http://example.org/tic-absa/comment/57925ce0ec4a89c76100000d,docente,neutral
http://example.org/tic-absa/comment/5793eb23ec4a8938d400001a,docente,negative
http://example.org/tic-absa/comment/57955a6bec4a894498000021,contenido,negative
http://example.org/tic-absa/comment/57955a6bec4a894498000021,interaccion,negative
http://example.org/tic-absa/comment/57956465ec4a894498000022,plataforma,neutral
http://example.org/tic-absa/comment/57956a22ec4a8938d4000027,docente,neutral
http://example.org/tic-absa/comment/57956a22ec4a8938d4000027,interaccion,neutral
